SqFt,Bedrooms,Bathrooms,Dist_Center,House_Age,Floors,Lot_Size,Walk_Score,HOA_Fee,Crime_Rate,Dist_School,Grocery_Stores,Prop_Tax,Maint_Cost,Median_Income,House_Price,Region_B,Region_C,Region_D,Region_E,House_Cond_Low,House_Cond_Medium,Urban_Rural_Urban
5889,3,1,40.6,35,1,2081,71,2.82,66,9.9,6,3.82,8395.98,171509,1259519.03,False,False,True,False,False,False,True
5051,5,4,47.4,57,3,12517,24,14.9,12,6.8,4,4.35,7815.81,126741,1046740.8,False,False,False,False,False,True,True
4886,6,4,5.0,75,3,17876,81,281.67,91,7.6,7,3.43,9726.4,116060,1082621.41,True,False,False,False,True,False,False
4338,3,2,8.5,37,1,5764,43,381.42,10,2.5,14,0.7,9961.75,27160,821221.74,False,False,True,False,False,False,True
3069,2,3,48.1,10,2,9266,81,183.54,138,6.8,27,2.48,2787.07,192415,854379.69,True,False,False,False,True,False,True
5395,4,1,27.1,11,3,12183,9,272.62,84,0.5,13,3.47,9054.27,43593,982755.31,True,False,False,False,False,True,True
1156,3,2,1.2,41,3,17712,70,258.18,84,8.4,21,4.9,1397.9,151356,527176.09,False,False,False,False,False,False,True
3408,5,4,22.8,38,2,10982,43,160.79,16,7.0,9,2.28,2590.94,188923,927038.04,False,False,True,False,False,False,True
5750,3,1,34.8,70,3,9968,13,9.72,47,2.3,29,3.27,3352.96,40378,924896.92,False,True,False,False,False,False,False
3319,4,4,49.8,35,2,5674,15,405.93,96,4.9,10,4.24,2999.94,85500,611510.5,False,False,True,False,False,False,True
4108,5,4,14.7,51,1,5316,1,414.71,74,1.8,15,2.66,6895.19,86436,956332.24,False,False,False,False,False,True,False
4341,1,2,27.1,30,1,16314,29,400.97,136,7.3,20,1.68,2192.22,21459,767098.83,False,False,False,True,False,False,True
2174,1,3,26.9,32,3,10695,29,363.41,76,2.5,21,1.12,1387.2,164752,710279.1,True,False,False,False,False,True,True
4598,1,4,20.6,12,3,16814,81,396.66,127,3.5,17,2.7,3723.51,39305,877541.22,False,False,True,False,False,True,False
2729,1,3,8.9,17,3,9379,30,335.49,36,5.7,23,3.75,6429.86,186373,808248.81,False,False,False,True,True,False,False
3003,3,1,48.9,40,1,2214,76,334.92,29,2.9,24,4.86,2855.48,183764,721127.17,False,False,True,False,False,False,False
3929,6,3,42.7,57,2,12638,19,333.68,46,3.8,6,4.38,3351.6,190419,1053194.19,True,False,False,False,False,True,True
1188,3,4,25.2,55,3,11713,48,257.02,134,8.2,25,1.42,7232.93,168261,612568.57,False,False,True,False,False,False,True
2612,3,2,30.4,23,3,16977,34,181.67,141,1.9,3,3.74,1476.56,158667,725275.1,False,False,False,False,True,False,True
2147,5,4,11.7,72,1,13071,22,365.1,47,0.9,18,1.8,4745.6,84370,535694.19,False,False,False,True,True,False,False
894,5,3,27.4,30,2,4136,96,149.32,133,3.4,5,3.58,9446.48,21921,189250.08,False,False,False,True,False,False,False
2585,6,3,34.9,54,1,7618,98,271.45,33,4.3,13,3.5,4271.23,123276,717713.33,False,False,False,True,False,True,False
5943,5,4,26.0,104,3,6265,99,216.68,100,5.5,25,1.73,4624.91,22387,997116.22,False,False,True,False,True,False,False
3717,2,3,49.5,9,1,8965,60,138.31,45,3.8,27,1.55,7512.94,96266,869477.59,True,False,False,False,False,True,False
2290,6,1,30.8,59,3,10597,83,487.34,69,7.9,1,0.97,7900.61,100366,599240.17,False,False,True,False,False,True,True
1736,5,4,18.9,1,2,9708,54,129.38,135,0.5,17,0.73,7811.26,24825,361121.06,False,False,True,False,False,False,True
5952,6,2,38.7,101,1,7569,66,154.65,23,4.4,26,4.36,9979.74,25282,947401.83,False,False,False,True,True,False,False
2664,3,4,8.9,14,3,18875,7,80.79,66,3.9,3,0.72,1178.79,164941,794646.4,True,False,False,False,False,False,False
5055,3,1,19.5,2,3,6213,39,411.49,3,6.5,26,0.9,9831.41,35451,927033.88,False,True,False,False,False,False,False
5395,6,1,17.7,42,3,12881,58,293.29,0,9.7,19,1.57,9526.8,168977,1166387.58,True,False,False,False,False,False,False
5143,2,1,21.9,30,3,5228,31,306.52,33,5.2,21,4.49,8595.32,153770,1057897.95,False,False,True,False,False,True,True
5370,2,1,39.2,69,1,5409,92,410.28,108,9.9,20,2.0,4814.19,171068,1127634.42,False,False,False,False,False,False,False
4126,4,3,29.0,62,3,3708,84,99.2,9,1.7,8,1.94,8020.73,91726,769657.37,False,False,False,False,False,False,True
5281,2,1,17.4,74,1,6981,5,366.31,137,4.0,8,2.0,2259.76,98702,995576.98,False,True,False,False,True,False,True
5952,1,1,40.6,14,1,13221,91,307.06,43,3.2,15,3.83,8245.94,135962,1172036.58,False,True,False,False,False,False,False
1847,3,4,12.3,108,3,18131,35,103.17,117,1.1,11,1.63,6338.03,180761,680800.17,False,False,False,False,False,False,True
5689,6,2,11.6,115,3,14785,31,72.53,5,4.4,20,4.54,1431.3,51604,1006669.11,False,True,False,False,False,False,False
4502,1,2,25.5,91,3,7553,44,60.34,120,3.4,1,3.03,9005.54,134751,850727.53,False,False,False,False,False,True,False
2035,6,3,13.4,9,3,18881,41,313.9,94,1.3,29,2.92,5990.59,89457,692446.95,False,False,True,False,False,False,False
1171,3,2,0.9,37,2,2379,52,0.06,110,3.0,16,1.69,6734.36,114527,326394.07,False,False,False,False,True,False,True
2982,3,4,32.6,46,3,8360,8,9.16,104,8.9,14,4.26,3193.35,168315,815229.49,False,False,True,False,False,False,False
1845,2,4,25.8,56,3,4770,74,194.78,63,3.1,7,3.08,8780.54,63787,507102.71,False,False,False,True,False,False,False
2684,2,3,22.6,49,3,15449,86,345.67,139,7.2,6,1.2,5679.41,185387,821175.25,False,False,False,True,False,True,True
5684,1,4,48.4,113,1,10088,74,347.52,70,6.2,21,1.43,4500.64,52035,904519.35,False,True,False,False,False,False,True
877,6,1,28.8,70,3,2546,48,215.06,103,4.3,4,2.61,5575.68,54844,207988.84,False,False,False,False,True,False,False
5915,3,1,43.2,14,1,7208,1,345.54,88,2.5,22,4.01,7181.47,36820,1003679.49,False,False,True,False,True,False,False
2487,1,4,7.4,17,1,17350,66,260.55,5,3.8,8,4.73,7102.95,66676,596263.65,False,False,False,True,False,False,True
5179,4,3,28.7,81,1,9875,10,488.47,109,6.0,22,3.49,3896.98,69914,938700.91,False,False,False,True,True,False,True
1865,1,2,43.5,115,1,2295,49,81.23,111,3.6,19,2.78,4159.95,151807,538159.14,False,False,False,True,True,False,True
5426,5,3,29.4,104,2,16861,34,300.33,149,2.2,25,1.63,5841.26,92750,1080292.64,False,True,False,False,False,False,False
1640,1,2,36.0,87,3,14973,14,245.62,126,1.3,3,3.53,9281.87,43968,286250.11,False,False,False,True,True,False,False
1485,5,4,5.1,103,3,15481,30,375.0,62,4.5,13,2.64,4208.94,122398,504845.84,False,True,False,False,False,False,True
3352,5,1,23.2,83,1,18326,91,137.75,140,6.3,21,1.23,3701.81,75746,750619.65,False,False,False,False,False,True,False
621,4,2,20.0,97,2,4280,61,190.85,145,5.0,27,0.97,5474.55,90264,262441.86,True,False,False,False,False,True,True
5169,1,3,43.4,42,1,14597,27,187.42,17,8.7,2,1.71,8764.92,144458,1032797.6,False,True,False,False,False,False,False
3791,1,4,12.6,25,3,18417,95,122.1,76,5.5,11,3.06,582.45,56497,719926.95,False,True,False,False,False,True,False
2953,4,3,48.4,70,3,3786,24,215.35,141,4.9,16,4.76,7249.62,158313,802559.54,False,False,True,False,False,True,False
5399,3,1,47.9,37,2,3233,83,236.67,138,9.3,10,1.85,3297.87,37057,849004.0,True,False,False,False,False,True,True
1286,2,2,12.8,93,3,2620,91,372.11,102,7.2,15,1.87,2479.78,69700,226722.82,True,False,False,False,False,True,False
884,1,2,17.7,41,3,4535,24,382.53,116,1.2,27,2.67,615.31,34432,138561.73,True,False,False,False,False,False,True
4347,6,2,48.3,10,3,17554,82,296.39,13,7.9,2,2.39,9166.36,119199,948818.45,False,False,False,True,False,True,True
5946,4,1,16.4,33,2,4897,0,54.39,92,5.5,14,1.23,5457.25,135864,1277791.73,False,False,False,False,False,False,False
5643,6,2,26.5,119,3,16861,58,236.46,133,5.6,2,2.56,1949.46,49347,1047604.82,False,False,False,False,False,True,False
3028,6,4,34.5,0,1,3837,68,375.18,113,6.4,10,4.1,7707.53,41249,636018.99,False,False,False,True,True,False,False
3107,3,3,14.0,82,3,9599,73,305.75,131,4.4,17,1.81,6821.22,133346,806991.16,False,False,True,False,False,False,True
5726,3,4,37.0,1,1,16911,41,50.29,138,6.8,8,2.81,3322.74,198740,1329222.59,False,False,False,False,False,False,False
628,3,2,3.1,84,2,7721,33,198.3,108,1.2,26,3.21,1611.12,103442,316053.61,False,True,False,False,False,True,False
1506,6,1,2.9,19,1,18063,99,253.62,118,9.6,16,2.53,8396.6,125781,510646.33,False,False,False,True,True,False,False
3704,4,2,19.6,60,3,6487,65,497.92,91,7.5,14,1.36,6905.4,153874,882779.29,False,False,True,False,False,False,False
4599,5,2,18.0,86,1,16121,17,89.3,10,6.3,10,4.65,564.79,121426,934637.19,False,True,False,False,False,False,True
3594,5,4,16.1,20,3,1236,76,491.21,98,3.2,13,3.04,6464.78,131086,869592.43,False,True,False,False,False,False,True
3106,2,3,24.8,87,2,12629,4,188.07,7,1.7,1,3.78,8197.81,38033,514600.07,False,False,False,True,True,False,False
5265,5,2,16.4,67,1,12549,19,100.16,113,4.2,10,3.36,6112.3,55088,901646.41,True,False,False,False,False,False,True
4209,5,3,10.0,11,3,3423,65,207.05,148,6.6,22,4.99,4534.78,129001,821776.35,False,False,True,False,False,False,True
4153,3,4,15.8,21,3,13906,74,307.0,64,6.4,12,2.55,6047.22,37527,751488.76,False,False,False,True,True,False,True
2053,3,3,48.8,19,3,15988,61,106.75,92,3.9,17,2.41,6387.26,163036,644300.12,True,False,False,False,False,False,False
5433,6,4,20.9,81,1,2032,93,145.72,103,6.2,24,2.12,6580.33,61005,965606.76,False,False,False,True,True,False,False
3956,2,1,22.5,0,1,7339,95,427.27,98,8.2,14,2.13,9686.93,24406,716660.95,False,False,False,True,True,False,True
1115,1,3,29.0,29,1,3940,31,499.5,83,0.4,5,1.74,2197.15,114538,400408.95,False,True,False,False,True,False,True
638,2,3,49.2,96,2,13262,57,159.09,72,4.6,19,4.91,6419.38,154191,443672.84,False,False,False,True,False,True,True
3942,2,1,12.5,23,3,12652,49,74.43,144,7.6,5,4.42,2285.94,78935,817760.69,True,False,False,False,False,False,True
1486,4,3,34.2,13,3,5942,37,396.59,58,5.5,15,1.93,2494.59,78327,500583.69,False,True,False,False,False,False,False
3444,6,1,35.9,35,2,7961,54,300.23,30,6.5,13,1.87,6857.95,79094,668972.72,True,False,False,False,False,False,True
2804,4,2,30.6,68,2,8730,27,50.2,63,5.2,17,0.97,9201.56,121815,624123.63,True,False,False,False,True,False,False
1698,2,4,4.9,74,1,1633,73,473.39,47,9.9,1,4.45,2010.92,122132,526738.51,False,True,False,False,False,True,True
3801,2,3,3.7,59,1,7487,80,312.68,54,5.0,14,3.08,3534.04,158723,919569.58,False,False,False,False,False,False,True
5669,5,1,30.0,94,1,16131,21,211.97,6,1.0,4,4.55,4217.48,177968,1194002.48,False,False,False,True,True,False,False
3755,4,3,37.1,54,1,6738,42,278.31,111,1.7,25,2.34,1959.97,117196,755599.26,False,True,False,False,False,True,False
3693,2,2,10.9,76,1,4098,82,106.61,105,3.9,9,4.13,6350.44,127396,818906.26,False,True,False,False,False,False,True
4130,3,1,42.2,79,2,9097,80,344.06,97,1.6,17,2.44,6165.99,30370,744686.79,False,False,False,False,True,False,True
4378,6,2,2.0,23,2,14136,87,479.86,11,9.6,3,3.65,4701.56,64552,889999.71,False,False,False,False,False,True,False
3496,6,4,42.3,76,2,6476,35,229.21,59,9.5,13,2.44,5022.87,121075,827740.81,False,False,False,False,True,False,False
4053,3,3,23.3,23,3,9253,95,261.48,51,3.4,12,2.27,6418.27,157849,984656.2,False,False,False,False,True,False,True
4111,6,3,11.3,53,3,19201,51,119.91,139,6.4,16,4.96,6043.22,151185,1014298.92,False,False,True,False,False,False,True
1588,5,2,7.1,25,1,5887,35,445.93,140,5.4,4,3.26,4055.5,151603,662914.98,False,True,False,False,False,True,True
4716,5,4,47.7,65,2,19982,27,485.59,71,8.2,18,2.15,8899.09,160786,1090687.03,True,False,False,False,True,False,True
5564,1,1,4.1,79,3,12643,77,393.15,124,6.3,23,1.66,6842.77,154482,976153.51,False,True,False,False,False,True,False
4626,1,1,10.4,37,3,10492,57,271.39,59,0.1,3,0.68,2451.36,94772,855353.64,False,True,False,False,False,False,False
4779,1,3,17.7,109,2,3653,35,478.4,30,7.7,17,3.68,3539.08,140527,990999.06,False,True,False,False,False,False,False
2282,6,2,31.2,64,3,2454,69,76.93,76,7.5,1,2.17,7984.84,44608,445131.55,False,False,False,False,False,False,True
5265,5,2,27.5,112,3,18522,8,239.25,75,5.1,19,4.2,1492.99,28324,871985.23,False,False,False,False,False,True,True
4563,5,1,6.7,74,2,6807,20,268.8,60,9.0,22,2.14,7627.2,96695,882052.46,False,False,True,False,False,True,True
1533,5,4,14.8,50,3,4192,63,245.96,1,9.1,4,2.18,3909.0,185566,687957.13,False,True,False,False,True,False,False
4198,3,4,12.3,34,2,13812,75,401.21,120,5.3,17,4.01,5741.06,74222,959036.6,False,False,False,True,False,True,True
3833,5,1,11.1,42,3,16775,60,335.2,58,6.1,7,2.7,3165.3,192057,1014374.22,False,False,True,False,False,False,False
2455,1,2,35.3,36,3,14074,94,173.23,31,3.1,12,3.16,9105.48,186488,787532.4,False,True,False,False,False,True,False
3656,1,4,11.3,80,3,16245,39,169.54,37,3.3,5,1.58,9320.27,65600,706118.92,False,False,False,False,False,False,False
1392,6,1,18.7,57,2,4759,55,282.82,91,1.9,16,3.06,2255.37,29453,334929.12,True,False,False,False,False,False,False
2409,6,3,48.8,38,2,13460,30,58.64,140,7.5,23,1.91,5586.27,178993,768151.98,False,False,False,False,False,False,True
5990,2,1,47.8,41,2,17447,26,326.84,84,1.1,27,1.44,7224.66,86469,1099605.22,False,False,True,False,False,True,True
2855,2,1,40.1,27,3,16460,57,425.52,75,9.8,28,3.44,2566.29,116544,703671.98,True,False,False,False,False,False,True
4210,4,4,12.5,28,1,18729,24,465.8,127,7.3,8,1.11,7263.85,45392,858423.93,False,False,False,True,True,False,False
2207,6,2,3.9,42,3,18358,68,486.29,12,8.5,13,1.81,9185.54,183249,851558.89,False,False,False,True,False,False,False
5779,4,4,16.2,2,1,10814,69,390.56,38,0.6,26,1.99,3041.07,78081,1145516.75,False,False,False,True,False,False,True
1584,4,2,13.7,115,1,14890,4,69.85,22,5.1,14,0.51,2716.92,108387,529588.49,False,True,False,False,False,True,True
4276,2,3,25.5,9,3,2740,90,426.56,109,7.0,11,0.71,1491.94,162178,959186.48,False,False,False,True,False,True,True
3980,6,1,39.0,58,1,12218,7,199.98,106,5.5,6,1.9,3034.66,72754,823779.94,False,True,False,False,False,True,True
1119,2,3,43.0,105,2,7055,8,364.96,91,6.7,16,1.5,5590.03,26878,171067.81,False,False,False,False,False,True,False
1190,4,2,42.3,13,2,2954,14,265.63,141,8.2,23,1.03,8410.8,20792,279793.73,False,False,False,True,False,False,True
1650,6,4,18.3,75,1,17663,99,414.3,144,3.8,25,1.19,3148.6,31367,397618.52,False,False,True,False,False,True,False
4233,4,4,34.5,46,2,19775,6,212.75,23,8.5,22,4.26,6400.87,58731,860544.53,True,False,False,False,False,False,False
5044,5,3,16.0,41,3,10232,95,30.9,33,1.7,25,3.57,5056.11,29547,942396.87,True,False,False,False,False,True,False
1559,6,2,3.5,93,2,7439,71,278.41,111,2.8,15,2.68,3241.5,119689,588670.84,False,False,False,False,False,True,True
1292,6,3,35.2,31,1,1961,14,85.65,137,0.5,16,4.59,5348.41,48568,325747.05,True,False,False,False,False,True,True
4499,4,3,1.0,31,3,18601,36,482.76,117,3.7,13,0.63,2095.64,82907,952373.64,True,False,False,False,False,False,True
5073,5,1,20.8,41,2,7007,82,263.48,148,3.9,12,2.05,6575.99,70212,787349.38,False,False,False,False,False,True,True
3546,3,3,16.8,31,3,18776,38,276.78,6,8.1,18,4.21,1598.8,193403,973067.87,False,False,False,False,False,False,False
1126,2,1,34.8,25,1,3076,5,453.63,89,6.6,29,3.33,7444.31,84379,241234.33,False,False,False,False,False,True,True
3824,4,1,38.4,114,2,7196,82,312.29,12,4.4,18,4.92,2188.27,155210,842540.04,False,False,True,False,False,True,False
2853,6,4,15.6,0,3,17292,56,151.36,79,6.6,14,4.75,9982.51,135837,806706.08,False,False,False,False,True,False,True
4565,2,1,15.0,105,2,12785,80,250.79,132,1.9,22,4.87,3766.48,162466,937462.71,False,False,False,False,False,False,False
5955,2,4,22.6,1,3,9142,18,433.3,15,6.3,2,4.75,4548.95,109412,1219668.11,False,False,False,True,True,False,False
2475,3,3,36.5,80,3,7260,62,397.36,149,6.4,3,2.18,2962.31,190167,652550.46,False,False,False,True,False,False,True
2363,1,2,34.8,29,1,16534,30,481.37,39,7.8,29,4.92,7787.59,154425,641251.28,False,False,True,False,False,False,False
1120,4,2,49.4,119,1,5841,74,35.94,36,4.1,24,0.66,4116.91,197204,535488.67,False,False,True,False,True,False,False
1616,1,2,11.6,102,1,14384,78,134.16,77,7.3,8,3.47,7674.26,85064,466164.66,True,False,False,False,False,True,True
5709,1,3,33.3,70,1,18443,9,40.1,15,6.9,11,1.7,674.81,75121,999112.33,False,False,False,True,True,False,False
716,1,1,30.7,51,1,2922,86,375.54,42,9.6,12,1.08,1788.4,35205,199494.52,False,False,True,False,False,False,True
3033,2,2,45.8,90,1,12991,66,70.42,62,2.2,4,3.1,3967.26,155700,615530.94,False,False,True,False,False,True,True
1183,5,3,8.2,8,2,7101,61,49.94,14,5.6,9,1.88,1534.63,72600,424059.64,True,False,False,False,True,False,False
994,2,1,37.7,21,1,3473,2,280.84,136,6.1,24,3.5,6210.72,115526,365475.54,False,False,False,False,False,False,False
5783,2,4,28.6,33,3,9108,17,205.74,64,10.0,17,2.93,982.9,58095,983648.67,False,True,False,False,False,True,True
4388,6,2,14.1,109,2,16450,24,357.55,43,2.1,24,2.27,8667.75,113159,881173.81,True,False,False,False,False,False,False
3368,6,1,24.0,48,3,11043,19,243.51,19,5.3,16,1.32,7732.43,145590,859043.79,False,True,False,False,False,True,True
4767,1,2,17.0,0,1,17210,57,212.67,118,3.5,17,3.21,2554.44,78844,921983.08,True,False,False,False,False,True,True
4460,2,2,29.2,72,1,5549,92,212.75,111,5.3,15,4.23,5096.02,198121,1003912.41,True,False,False,False,True,False,False
873,1,2,44.5,83,3,1594,85,435.94,122,2.4,20,3.2,4792.22,41433,133759.18,False,False,False,False,False,True,True
2613,6,1,28.7,52,3,17890,49,197.61,79,0.6,26,3.25,7386.21,112060,644145.86,False,False,True,False,False,False,False
5033,5,3,31.8,82,3,5889,78,166.7,99,5.8,22,2.8,4314.33,163165,1163884.5,False,False,False,True,False,True,False
1989,4,1,26.2,99,2,9212,9,169.27,5,3.4,7,2.25,812.89,36684,411653.09,True,False,False,False,False,False,True
4166,1,2,3.0,39,1,18783,20,98.3,82,1.9,10,2.56,3100.49,141485,975008.2,False,False,False,False,False,True,False
5302,5,1,12.0,44,3,4201,28,430.34,30,3.3,29,4.95,4928.86,71305,1069872.95,False,True,False,False,False,True,False
765,4,4,24.9,67,1,8854,95,73.32,65,0.6,4,3.87,9757.68,165979,553610.69,False,False,True,False,True,False,False
1328,1,1,9.5,104,1,11653,12,141.73,27,5.9,24,2.56,2223.36,163993,599299.88,False,True,False,False,False,True,False
2643,1,4,25.5,21,2,6190,46,449.71,67,8.2,14,2.75,7371.12,105938,639695.78,True,False,False,False,False,False,False
4797,3,3,16.5,17,1,14715,22,395.41,113,4.3,14,3.47,9399.84,197866,1125936.81,False,False,False,True,False,False,True
4096,3,4,13.3,75,3,6681,49,290.99,57,9.0,14,2.6,583.53,88618,750286.35,False,False,False,True,False,False,False
1378,1,3,23.5,105,1,4678,86,334.74,128,4.9,25,3.59,7348.98,92610,396312.67,False,False,True,False,False,True,True
813,3,1,7.1,42,2,15102,94,162.92,38,5.8,14,1.98,4863.67,49330,226890.51,False,True,False,False,False,False,True
5807,4,2,43.5,72,1,2667,66,146.2,0,7.4,20,4.39,6253.1,151531,1130501.4,False,False,False,False,False,True,False
2176,4,4,35.5,5,3,18293,84,201.14,74,5.7,18,1.98,9854.32,146908,671551.28,False,False,True,False,False,False,True
3048,4,3,5.8,82,2,9204,52,382.33,87,2.8,15,4.84,3243.75,142670,829838.59,True,False,False,False,True,False,True
3536,2,1,38.9,47,2,6122,1,121.97,141,1.5,23,1.28,7968.36,85037,703161.92,False,True,False,False,True,False,False
3717,3,3,40.5,110,1,12217,67,419.42,149,6.1,26,1.59,2729.08,137314,908374.96,False,True,False,False,False,False,True
1191,5,4,38.5,6,2,16583,64,187.94,59,4.9,19,2.59,4638.28,88337,449290.98,False,False,False,False,False,False,True
5805,3,4,6.1,79,2,1973,78,266.08,129,1.1,27,4.09,9766.12,48831,1050935.56,False,False,False,True,False,False,False
3320,1,2,32.4,68,3,2408,56,470.98,109,4.0,13,3.79,7778.29,167919,784740.31,False,True,False,False,False,True,True
1313,6,1,41.8,15,3,11135,96,340.63,18,5.2,12,1.29,3500.3,20997,321744.36,False,False,False,False,True,False,True
1535,4,1,29.1,0,3,19672,69,322.8,61,8.3,19,1.57,6384.01,173097,638479.73,False,False,False,False,True,False,False
4937,3,4,32.5,114,1,9738,6,355.8,70,0.9,19,3.09,972.07,117915,1087788.76,True,False,False,False,False,False,False
601,5,1,23.2,36,2,15349,18,459.06,110,3.6,20,1.83,3030.75,84784,420945.96,False,False,False,False,False,False,False
3448,1,2,26.7,102,1,2218,43,124.26,132,8.2,2,2.4,7324.71,157456,715175.96,False,False,True,False,False,True,False
4644,2,3,2.2,82,2,18804,62,306.62,71,6.5,29,2.69,5915.89,98759,1021981.09,False,True,False,False,False,True,True
2549,2,1,32.1,117,2,4377,64,200.2,77,3.0,29,3.17,4961.89,68067,414104.77,False,False,True,False,True,False,True
1517,5,4,4.5,36,2,11964,38,5.93,99,8.5,21,1.63,7063.32,31198,451639.78,False,False,False,False,False,True,True
3774,1,3,22.0,80,3,5098,82,62.65,70,5.0,3,1.23,4285.36,185518,1013431.04,False,False,False,False,True,False,True
2841,4,3,15.0,63,1,8619,25,162.5,6,5.0,10,2.29,748.48,29382,499978.52,False,False,True,False,False,False,True
689,3,2,27.5,89,1,12939,43,282.5,49,9.8,5,0.87,4689.75,44120,147496.12,True,False,False,False,False,False,False
2309,1,4,7.1,85,2,19226,11,440.74,45,9.5,12,2.87,9070.23,186537,763743.86,False,False,False,False,True,False,True
2769,2,1,34.7,61,1,17878,21,395.56,71,3.6,29,4.28,8637.84,46950,576880.56,False,False,True,False,False,False,True
4838,5,4,39.9,71,3,7560,76,276.67,75,1.5,7,1.04,4385.47,145456,1082676.8,False,False,True,False,False,True,False
3641,5,3,8.6,60,1,6510,91,36.94,73,3.3,9,1.01,711.1,115504,826075.2,False,True,False,False,False,False,True
705,3,4,5.7,32,2,4444,13,142.95,141,0.4,2,0.86,6544.92,88462,372158.82,True,False,False,False,False,False,True
1486,5,1,7.7,65,3,8543,85,183.35,72,0.3,25,4.32,7541.35,35735,315800.96,False,False,False,True,True,False,False
1027,5,1,43.9,29,3,13429,29,310.86,101,4.0,10,0.86,3295.31,165295,517915.34,False,False,True,False,False,True,False
2495,1,2,26.6,110,2,8253,43,32.46,93,9.4,6,4.93,5028.31,125846,617751.42,False,True,False,False,False,True,True
916,4,1,23.6,19,1,14775,83,265.1,68,8.7,12,2.11,9922.64,122733,459367.65,False,False,False,True,False,False,False
1234,3,1,5.8,59,2,1045,90,450.73,64,5.2,6,1.98,5975.26,166434,602527.11,False,True,False,False,False,False,True
2525,1,4,32.7,81,1,16597,37,352.72,61,5.7,27,0.91,3835.21,132235,617497.6,False,True,False,False,False,True,True
2656,4,4,43.5,106,1,3057,58,398.54,19,0.2,3,3.14,6461.14,59986,574581.66,True,False,False,False,False,True,False
3744,1,3,41.5,73,3,1663,41,340.84,43,2.2,10,3.14,2210.21,43409,574791.19,False,False,False,False,True,False,True
2870,6,2,31.5,23,2,5668,51,103.29,61,0.3,29,2.72,2392.9,136909,735876.9,True,False,False,False,False,False,False
2039,1,4,4.2,119,3,19413,62,55.24,106,7.6,9,1.9,9286.78,99987,541185.07,False,False,False,True,False,False,False
1152,5,1,6.1,3,2,6717,60,414.75,124,1.5,20,2.16,2772.4,25814,256010.37,True,False,False,False,False,True,True
1315,4,3,2.9,36,2,3696,33,347.75,44,8.7,5,1.94,3452.5,173960,544310.0,False,False,False,False,True,False,True
5983,3,4,13.2,3,3,14200,38,287.53,10,6.5,3,2.42,5665.88,42169,1075150.11,True,False,False,False,False,True,False
4511,3,2,7.2,76,2,17101,40,94.64,87,2.4,5,2.04,9047.08,105918,950804.91,True,False,False,False,False,False,False
2313,4,2,13.4,88,2,9831,36,301.67,45,1.7,8,3.54,7923.76,196199,765732.6,True,False,False,False,False,False,False
3989,5,3,19.6,76,1,6004,64,15.66,111,6.3,8,1.83,915.95,166834,1038858.78,False,False,True,False,False,False,False
1707,2,3,47.2,17,2,14156,78,59.42,80,9.0,14,2.08,7083.78,166649,619724.46,False,False,True,False,False,False,True
4806,1,3,30.7,87,2,5402,31,155.95,31,7.2,24,2.46,5288.58,40931,794312.15,True,False,False,False,True,False,False
850,5,3,41.8,65,3,11787,7,221.87,97,3.6,22,0.52,5017.75,95506,364293.29,False,False,False,False,False,False,True
3030,6,3,35.7,47,3,15662,96,60.28,4,5.9,17,2.71,7069.8,190350,920540.42,False,False,False,False,False,True,False
2654,4,1,6.1,32,2,6912,17,59.97,28,3.2,11,1.65,2364.2,129865,729753.13,False,False,False,False,True,False,False
5803,3,4,14.1,82,1,15635,92,284.86,15,7.5,16,4.6,6630.41,157130,1205216.34,False,True,False,False,False,False,True
807,2,2,32.1,72,3,4597,95,266.87,71,6.2,28,1.95,3973.73,89051,277058.78,True,False,False,False,True,False,False
1499,6,1,17.4,27,2,11524,32,226.22,28,4.3,6,2.42,6201.92,88866,494889.49,True,False,False,False,False,False,True
4061,3,1,49.9,34,2,1329,4,488.27,45,6.2,28,4.22,2556.47,142179,874748.66,False,True,False,False,True,False,True
3985,4,1,13.5,102,1,18156,81,24.9,22,3.5,11,1.25,6521.5,119978,833841.36,False,False,False,False,True,False,True
1009,4,3,46.6,64,1,19171,35,323.75,113,4.0,23,1.59,3741.23,94514,415627.99,False,False,False,True,False,True,False
1494,1,4,1.7,41,3,10815,96,68.18,33,9.3,9,3.15,7601.41,102475,512818.8,False,True,False,False,False,True,True
1114,5,2,35.0,84,2,18383,22,294.69,116,6.3,28,3.59,8175.79,166336,499220.65,False,False,False,True,True,False,False
5504,2,2,36.4,8,3,2848,39,283.88,28,0.9,24,4.57,2902.73,46615,935207.13,False,False,True,False,False,True,False
4709,5,2,48.7,110,3,1773,33,441.69,38,2.8,28,2.54,5520.68,132898,894267.66,False,False,False,True,False,True,False
5666,4,1,48.8,14,2,8311,23,472.78,134,2.5,24,3.08,4503.83,142480,1186987.03,False,False,True,False,True,False,True
4195,1,4,41.2,56,1,19187,94,434.07,68,5.8,7,3.6,7180.67,185952,1018656.14,False,False,True,False,False,True,False
3556,1,3,32.5,68,1,10290,70,64.55,135,5.5,18,1.34,2897.44,101059,706369.4,True,False,False,False,True,False,True
2160,6,2,32.5,104,3,3050,80,316.47,95,5.0,1,3.01,9154.74,21701,417101.98,True,False,False,False,True,False,True
1866,3,4,6.9,21,1,18131,91,360.04,118,7.2,15,3.41,5520.76,79430,630783.16,False,False,False,True,False,False,True
